timestamp,date_gmt,status,attendance,home_team_name,away_team_name,referee,game week,pre-match ppg (home),pre-match ppg (away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,home team pre-match xg,away team pre-match xg,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_ht_fhg_percentage_pre_match,over_05_ht_fhg_percentage_pre_match,over_15_2hg_percentage_pre_match,over_05_2hg_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name,year,country,home_continent,away_continent,result
1024381800,Jun 18 2002 - 6:30am,complete,45666.0,Turkey,Japan,,,1.33,2.33,1.86,1.75,1,0,1,1,1,0,12,,-1,-1,3,0,1,0,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,50,84,50,17,0,17,34,67,100,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miyagi Stadium (Rifu),2002,korea-japan,Europe,Asia,win
1024399800,Jun 18 2002 - 11:30am,complete,38588.0,South Korea,Italy,,,2.33,1.33,1.57,1.0,2,1,3,1,0,1,"88,117",18,-1,-1,4,0,4,1,1,3,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.0,50,84,17,0,0,17,67,17,84,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daejeon World Cup Stadium,2002,korea-japan,Asia,Europe,win
1024641000,Jun 21 2002 - 6:30am,complete,47436.0,Brazil,England,,,3.0,2.0,3.0,1.6,2,1,3,2,1,1,"45'2,50",23,-1,-1,0,1,2,0,0,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.75,38,75,50,25,13,38,75,38,63,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shizuoka Stadium Ecopa (Fukuroi),2002,korea-japan,South America,Europe,win
1024659000,Jun 21 2002 - 11:30am,complete,37337.0,Germany,USMNT,,,2.5,1.75,2.29,1.4,1,0,1,1,1,0,39,,-1,-1,2,0,5,0,0,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.25,50,88,38,38,25,38,75,38,100,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ulsan Munsu Football Stadium,2002,korea-japan,Europe,North America,win
1024727400,Jun 22 2002 - 6:30am,complete,42114.0,Spain,South Korea,,,2.5,2.5,2.2,1.57,0,0,0,0,0,0,,,-1,-1,2,0,1,0,0,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.88,75,88,50,38,13,13,88,50,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gwangju World Cup Stadium,2002,korea-japan,Europe,Asia,draw
1024745400,Jun 22 2002 - 11:30am,complete,44233.0,Turkey,Senegal,,,1.75,2.0,1.86,1.6,1,0,1,0,0,0,94,,-1,-1,2,0,2,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.63,63,75,50,13,13,38,88,38,75,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yanmar Stadium Nagai (Ōsaka (Osaka)),2002,korea-japan,Europe,Africa,win
1025004600,Jun 25 2002 - 11:30am,complete,65256.0,Germany,South Korea,,,2.6,2.2,2.29,1.57,1,0,1,0,0,0,75,,-1,-1,2,0,1,0,0,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.2,30,60,20,10,10,10,60,30,80,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul World Cup Stadium,2002,korea-japan,Europe,Asia,win
1025091000,Jun 26 2002 - 11:30am,complete,61058.0,Brazil,Turkey,,,3.0,2.0,3.0,1.86,1,0,1,0,0,0,49,,-1,-1,1,0,2,0,1,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.9,50,80,60,20,10,40,70,50,90,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saitama Stadium 2002,2002,korea-japan,South America,Europe,win
1025348400,Jun 29 2002 - 11:00am,complete,63483.0,Turkey,South Korea,,,1.67,1.83,1.86,1.57,3,2,5,4,3,1,"1,13,32","9,90",-1,-1,2,0,1,0,0,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.67,33,50,25,0,0,9,50,25,83,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daegu Stadium,2002,korea-japan,Europe,Asia,win
1025434800,Jun 30 2002 - 11:00am,complete,69029.0,Brazil,Germany,,,3.0,2.67,3.0,2.29,2,0,2,0,0,0,"67,79",,-1,-1,1,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.92,34,67,42,25,17,34,59,42,92,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nissan Stadium,2002,korea-japan,South America,Europe,win
1149868800,Jun 09 2006 - 4:00pm,complete,66000.0,Germany,Costa Rica,,1.0,0.0,0.0,2.29,0.0,4,2,6,3,2,1,"6,17,61,87","12,73",-1,-1,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allianz Arena,2006,germany,Europe,North America,win
1149879600,Jun 09 2006 - 7:00pm,complete,52000.0,Ecuador,Poland,,1.0,0.0,0.0,1.5,1.0,2,0,2,1,1,0,"24,80",,-1,-1,2,0,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VELTINS-Arena,2006,germany,South America,Europe,win
1149944400,Jun 10 2006 - 1:00pm,complete,48000.0,England,Paraguay,,1.0,0.0,0.0,2.2,1.0,1,0,1,1,1,0,3,,-1,-1,2,0,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Commerzbank-Arena,2006,germany,Europe,South America,win
1149955200,Jun 10 2006 - 4:00pm,complete,62959.0,Trinidad and Tobago,Sweden,,1.0,0.0,0.0,0.33,1.25,0,0,0,0,0,0,,,-1,-1,2,1,1,0,1,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Signal-Iduna-Park,2006,germany,North America,Europe,draw
1149966000,Jun 10 2006 - 7:00pm,complete,49480.0,Argentina,Ivory Coast,,1.0,0.0,0.0,2.2,1.0,2,1,3,2,2,0,"24,38",82,-1,-1,3,0,2,0,1,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Volksparkstadion,2006,germany,South America,Africa,win
1150030800,Jun 11 2006 - 1:00pm,complete,43000.0,Netherlands,Serbia and Montenegro,,1.0,0.0,0.0,1.75,0.0,1,0,1,1,1,0,18,,-1,-1,2,0,4,0,0,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Bull Arena (Leipzig),2006,germany,Europe,Europe,win
1150041600,Jun 11 2006 - 4:00pm,complete,41000.0,Mexico,Iran,,1.0,0.0,0.0,1.0,0.33,3,1,4,2,1,1,"28,76,79",36,-1,-1,2,0,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Max-Morlock-Stadion,2006,germany,North America,Asia,win
1150052400,Jun 11 2006 - 7:00pm,complete,45000.0,Portugal,Angola,,1.0,0.0,0.0,1.86,0.67,1,0,1,1,1,0,4,,-1,-1,2,0,3,0,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RheinEnergieStadion,2006,germany,Europe,Africa,win
1150117200,Jun 12 2006 - 1:00pm,complete,46000.0,Australia,Japan,,1.0,0.0,0.0,1.0,0.33,3,1,4,1,0,1,"84,89,90",26,-1,-1,4,0,3,0,1,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fritz-Walter-Stadion,2006,germany,Oceania,Asia,win
1150128000,Jun 12 2006 - 4:00pm,complete,52000.0,Czech Republic,USMNT,,1.0,0.0,0.0,1.0,0.33,3,0,3,2,2,0,"5,36,76",,-1,-1,4,0,2,0,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VELTINS-Arena,2006,germany,Europe,North America,win
1150138800,Jun 12 2006 - 7:00pm,complete,43000.0,Italy,Ghana,,1.0,0.0,0.0,2.43,1.5,2,0,2,1,1,0,"40,83",,-1,-1,3,0,2,0,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HDI-Arena,2006,germany,Europe,Africa,win
1150203600,Jun 13 2006 - 1:00pm,complete,48000.0,South Korea,Togo,,1.0,0.0,0.0,1.33,0.0,2,1,3,1,0,1,"54,72",31,-1,-1,2,0,3,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Commerzbank-Arena,2006,germany,Asia,Africa,win
1150214400,Jun 13 2006 - 4:00pm,complete,52000.0,France,Switzerland,,1.0,0.0,0.0,2.14,2.0,0,0,0,0,0,0,,,-1,-1,3,0,5,0,0,3,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz-Arena,2006,germany,Europe,Europe,draw
1150225200,Jun 13 2006 - 7:00pm,complete,72000.0,Brazil,Croatia,,1.0,0.0,0.0,2.4,0.67,1,0,1,1,1,0,44,,-1,-1,1,0,3,0,1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olympiastadion Berlin,2006,germany,South America,Europe,win
1150290000,Jun 14 2006 - 1:00pm,complete,43000.0,Spain,Ukraine,,1.0,0.0,0.0,2.25,1.4,4,0,4,2,2,0,"13,17,48,81",,-1,-1,0,0,2,1,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Bull Arena (Leipzig),2006,germany,Europe,Europe,win
1150300800,Jun 14 2006 - 4:00pm,complete,66000.0,Tunisia,Saudi Arabia,,1.0,0.0,0.0,0.33,0.33,2,2,4,1,1,0,"23,90","57,84",-1,-1,4,0,0,0,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allianz Arena,2006,germany,Africa,Asia,draw
1150311600,Jun 14 2006 - 7:00pm,complete,65000.0,Germany,Poland,,2.0,3.0,0.0,2.29,1.0,1,0,1,0,0,0,90,,-1,-1,3,0,3,1,0,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,4.0,50,100,50,50,50,50,100,50,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Signal-Iduna-Park,2006,germany,Europe,Europe,win
1150376400,Jun 15 2006 - 1:00pm,complete,50000.0,Ecuador,Costa Rica,,2.0,3.0,0.0,1.5,0.0,3,0,3,1,1,0,"8,54,90",,-1,-1,3,0,2,0,1,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,4.0,50,100,50,50,50,50,100,50,100,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Volksparkstadion,2006,germany,South America,North America,win
1150387200,Jun 15 2006 - 4:00pm,complete,41000.0,England,Trinidad and Tobago,,2.0,3.0,1.0,2.2,0.33,2,0,2,0,0,0,"83,90",,-1,-1,1,0,5,0,0,1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,50,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Max-Morlock-Stadion,2006,germany,Europe,North America,win
1150398000,Jun 15 2006 - 7:00pm,complete,72000.0,Sweden,Paraguay,,2.0,1.0,0.0,1.25,1.0,1,0,1,0,0,0,89,,-1,-1,3,0,5,0,1,2,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,50,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olympiastadion Berlin,2006,germany,Europe,South America,win
1150462800,Jun 16 2006 - 1:00pm,complete,52000.0,Argentina,Serbia and Montenegro,,2.0,3.0,0.0,2.2,0.0,6,0,6,3,3,0,"6,31,41,78,84,88",,-1,-1,1,0,3,1,1,0,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.0,50,50,50,0,0,50,100,0,50,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VELTINS-Arena,2006,germany,South America,Europe,win
1150473600,Jun 16 2006 - 4:00pm,complete,52000.0,Netherlands,Ivory Coast,,2.0,3.0,0.0,1.75,1.0,2,1,3,3,2,1,"23,26",38,-1,-1,4,0,3,0,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.0,50,50,50,0,0,50,100,0,50,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz-Arena,2006,germany,Europe,Africa,win
1150484400,Jun 16 2006 - 7:00pm,complete,43000.0,Mexico,Angola,,2.0,3.0,0.0,1.0,0.67,0,0,0,0,0,0,,,-1,-1,1,0,4,1,0,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,50,50,50,50,0,50,100,50,50,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HDI-Arena,2006,germany,North America,Africa,draw
1150549200,Jun 17 2006 - 1:00pm,complete,48000.0,Portugal,Iran,,2.0,3.0,0.0,1.86,0.33,2,0,2,0,0,0,"63,80",,-1,-1,3,0,4,0,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,50,50,50,50,0,50,100,50,50,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Commerzbank-Arena,2006,germany,Europe,Asia,win
1150560000,Jun 17 2006 - 4:00pm,complete,45000.0,Ghana,Czech Republic,,2.0,0.0,3.0,1.5,1.0,2,0,2,1,1,0,"2,82",,-1,-1,6,0,1,1,2,4,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,0,100,50,0,0,50,100,0,100,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RheinEnergieStadion,2006,germany,Africa,Europe,win
1150570800,Jun 17 2006 - 7:00pm,complete,46000.0,Italy,USMNT,,2.0,3.0,0.0,2.43,0.33,1,1,2,2,1,1,22,27,-1,-1,2,1,1,2,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,0,100,50,0,0,50,100,0,100,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fritz-Walter-Stadion,2006,germany,Europe,North America,draw
1150635600,Jun 18 2006 - 1:00pm,complete,41000.0,Japan,Croatia,,2.0,0.0,0.0,0.33,0.67,0,0,0,0,0,0,,,-1,-1,3,0,2,0,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,50,50,50,50,0,0,100,50,50,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Max-Morlock-Stadion,2006,germany,Asia,Europe,draw
1150646400,Jun 18 2006 - 4:00pm,complete,66000.0,Brazil,Australia,,2.0,3.0,3.0,2.4,1.0,2,0,2,0,0,0,"49,89",,-1,-1,3,0,2,0,2,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,50,50,50,50,0,0,100,50,50,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allianz Arena,2006,germany,South America,Oceania,win
1150657200,Jun 18 2006 - 7:00pm,complete,43000.0,France,South Korea,,2.0,1.0,3.0,2.14,1.33,1,1,2,1,1,0,9,81,-1,-1,2,0,2,0,0,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,50,50,50,0,0,0,50,50,50,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Bull Arena (Leipzig),2006,germany,Europe,Asia,draw
1150722000,Jun 19 2006 - 1:00pm,complete,65000.0,Switzerland,Togo,,2.0,1.0,0.0,2.0,0.0,2,0,2,1,1,0,"16,88",,-1,-1,1,0,3,0,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,50,50,50,0,0,0,50,50,50,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Signal-Iduna-Park,2006,germany,Europe,Africa,win
1150732800,Jun 19 2006 - 4:00pm,complete,50000.0,Ukraine,Saudi Arabia,,2.0,0.0,1.0,1.4,0.33,4,0,4,2,2,0,"3,36,46,84",,-1,-1,3,0,3,0,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,4.0,50,100,100,100,0,50,100,100,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Volksparkstadion,2006,germany,Europe,Asia,win
1150743600,Jun 19 2006 - 7:00pm,complete,52000.0,Spain,Tunisia,,2.0,3.0,1.0,2.25,0.33,3,1,4,1,0,1,"71,76,90",8,-1,-1,2,0,6,0,1,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,4.0,50,100,100,100,0,50,100,100,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz-Arena,2006,germany,Europe,Africa,win
1150812000,Jun 20 2006 - 2:00pm,complete,72000.0,Germany,Ecuador,,3.0,3.0,3.0,2.29,1.5,3,0,3,2,2,0,"4,44,57",,-1,-1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.0,25,75,50,25,25,25,75,50,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olympiastadion Berlin,2006,germany,Europe,South America,win
1150812000,Jun 20 2006 - 2:00pm,complete,43000.0,Poland,Costa Rica,,3.0,0.0,0.0,1.0,0.0,2,1,3,2,1,1,"33,66",24,-1,-1,5,0,5,0,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.0,25,75,50,25,25,25,75,50,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HDI-Arena,2006,germany,Europe,North America,win
1150830000,Jun 20 2006 - 7:00pm,complete,45000.0,Sweden,England,,3.0,2.0,3.0,1.25,2.2,2,2,4,1,0,1,"51,90","34,85",-1,-1,2,0,1,0,0,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.0,0,25,0,0,0,0,25,25,50,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RheinEnergieStadion,2006,germany,Europe,Europe,draw
1150830000,Jun 20 2006 - 7:00pm,complete,46000.0,Paraguay,Trinidad and Tobago,,3.0,0.0,0.5,1.0,0.33,2,0,2,1,1,0,"25,86",,-1,-1,2,0,2,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.0,0,25,0,0,0,0,25,25,50,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fritz-Walter-Stadion,2006,germany,South America,North America,win
1150898400,Jun 21 2006 - 2:00pm,complete,52000.0,Portugal,Mexico,,3.0,3.0,2.0,1.86,1.0,2,1,3,3,2,1,"6,24",29,-1,-1,4,0,4,1,1,3,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.75,25,50,25,25,0,25,50,50,50,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VELTINS-Arena,2006,germany,Europe,North America,win
1150898400,Jun 21 2006 - 2:00pm,complete,38000.0,Iran,Angola,,3.0,0.0,0.5,0.33,0.67,1,1,2,0,0,0,75,60,-1,-1,3,0,3,0,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.75,25,50,25,25,0,25,50,50,50,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Bull Arena (Leipzig),2006,germany,Asia,Africa,draw
1150916400,Jun 21 2006 - 7:00pm,complete,48000.0,Netherlands,Argentina,,3.0,3.0,3.0,1.75,2.2,0,0,0,0,0,0,,,-1,-1,3,0,2,0,2,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.25,50,75,75,25,25,75,100,25,50,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Commerzbank-Arena,2006,germany,Europe,South America,draw
1150916400,Jun 21 2006 - 7:00pm,complete,66000.0,Ivory Coast,Serbia and Montenegro,,3.0,0.0,0.0,1.0,0.0,3,2,5,3,1,2,"37,67,86","10,20",-1,-1,3,1,4,1,3,1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.25,50,75,75,25,25,75,100,25,50,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allianz Arena,2006,germany,Africa,Europe,win
1150984800,Jun 22 2006 - 2:00pm,complete,50000.0,Italy,Czech Republic,,3.0,2.0,1.5,2.43,1.0,2,0,2,1,1,0,"26,87",,-1,-1,1,0,1,1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.25,25,100,25,0,0,50,100,0,75,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Volksparkstadion,2006,germany,Europe,Europe,win
1150984800,Jun 22 2006 - 2:00pm,complete,41000.0,Ghana,USMNT,,3.0,1.5,0.5,1.5,0.33,2,1,3,3,2,1,"22,45",43,-1,-1,4,0,1,0,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.25,25,100,25,0,0,50,100,0,75,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Max-Morlock-Stadion,2006,germany,Africa,North America,win
1151002800,Jun 22 2006 - 7:00pm,complete,65000.0,Brazil,Japan,,3.0,3.0,0.5,2.4,0.33,4,1,5,2,1,1,"45,53,59,81",34,-1,-1,1,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.75,25,50,25,25,0,0,50,50,50,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Signal-Iduna-Park,2006,germany,South America,Asia,win
1151002800,Jun 22 2006 - 7:00pm,complete,52000.0,Croatia,Australia,,3.0,0.5,1.5,0.67,1.0,2,2,4,2,1,1,"2,56","38,79",-1,-1,4,2,1,1,2,4,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.75,25,50,25,25,0,0,50,50,50,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz-Arena,2006,germany,Europe,Oceania,draw
1151071200,Jun 23 2006 - 2:00pm,complete,46000.0,Spain,Saudi Arabia,,3.0,3.0,0.5,2.25,0.33,1,0,1,1,1,0,36,,-1,-1,3,0,2,0,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,4.0,50,100,100,100,0,50,100,100,100,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fritz-Walter-Stadion,2006,germany,Europe,Asia,win
